data_mode,data_source,scale_factor,query_id,query_type,mechanism,epsilon,gsq,n_runs,n_total,n_valid,n_ok,n_success,n_not_applicable,n_failed,mean_abs_error,median_abs_error,trimmed_mean_abs_error,mean_rel_error,median_rel_error,rmse,bias,std_error,p90_abs_error,p95_abs_error,mean_runtime_sec,timeout_rate
real,real_tpch,0.1,q12_sja_count,SJA,DirectLaplace,1.0,262144.0,10,10,10,10,0,0,0,226526.96109658427,190678.30112949322,192234.46629707006,71.79935375486032,60.43686248161433,281757.7399749201,122668.33731736238,253653.115603906,449991.4613486613,508347.31129852467,0.0130538600031286,0.0
real,real_tpch,0.1,q12_sja_count,SJA,DirectLaplace,1.0,524288.0,10,10,10,10,0,0,0,453053.92219316855,381356.60225898644,384468.9325941401,143.59870750972064,120.87372496322865,563515.4799498402,245336.67463472477,507306.231207812,899982.9226973226,1016694.6225970493,0.012703210001927747,0.0
real,real_tpch,0.1,q12_sja_count,SJA,DirectLaplace,1.0,1048576.0,10,10,10,10,0,0,0,906107.8443863371,762713.2045179729,768937.8651882802,287.1974150194413,241.7474499264573,1127030.9598996805,490673.34926944954,1014612.462415624,1799965.8453946451,2033389.2451940987,0.01146446000202555,0.0
real,real_tpch,0.1,q12_sja_count,SJA,FixedTau,1.0,256.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,7.975758290640002,0.8725552732050597,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.023495743317956366,0.0
real,real_tpch,0.1,q12_sja_count,SJA,FixedTau,1.0,512.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,7.975758290640002,0.8725552732050597,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.023082173328051146,0.0
real,real_tpch,0.1,q12_sja_count,SJA,FixedTau,1.0,1024.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,7.975758290640002,0.8725552732050597,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.02313722998029936,0.0
real,real_tpch,0.1,q12_sja_count,SJA,FixedTau,1.0,4096.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,7.975758290640002,0.8725552732050597,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.025279878353952227,0.0
real,real_tpch,0.1,q12_sja_count,SJA,FixedTau,1.0,16384.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,7.975758290640002,0.8725552732050597,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.025385111679012532,0.0
real,real_tpch,0.1,q12_sja_count,SJA,FixedTau,1.0,65536.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,7.975758290640002,0.8725552732050597,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.023589686669583852,0.0
real,real_tpch,0.1,q12_sja_count,SJA,FixedTau,1.0,262144.0,60,60,60,60,0,0,0,25163.5174069692,2752.9118869619633,6255.2479642252165,7.975758290640002,0.8725552732050597,59399.74534323096,13626.48766586911,57815.64304522267,72416.40960855965,115714.99848058388,0.02244687833541921,0.0
